id,title,year,venue,n_citation,in_degree
d2371dd5-5764-42d9-86d3-6ea51cb772fb,Ivy: a read/write peer-to-peer file system,2002,operating systems design and implementation,525,88
d23ab672-0646-4640-9c42-94a981a2a4c8,Genetic algorithm-based clustering technique,2000,Pattern Recognition,1286,151
d24619e3-0d38-477f-b2e8-2e404950713a,BlinkDB: queries with bounded errors and bounded response times on very large data,2013,european conference on computer systems,390,122
d247d6d1-bc44-4a3f-8149-9c4ef550af09,Registering multiview range data to create 3D computer objects,1995,IEEE Transactions on Pattern Analysis and Machine Intelligence,511,92
d24c2605-869a-48a9-b325-f88d8c479784,Query caching and optimization in distributed mediator systems,1996,international conference on management of data,510,81
d24d9a42-9bd5-45cd-bca3-0400f29b2b1e,PowerScope: a tool for profiling the energy usage of mobile applications,1999,,543,112
d24e626d-ca9c-4475-9c81-40bb863b0fdb,Predicting the drape of woven cloth using interacting particles,1994,international conference on computer graphics and interactive techniques,417,78
d262250a-fd1e-417b-ba2f-c14063231697,Nonmonotonic causal theories,2004,Artificial Intelligence,473,86
d26a4b52-45fe-4eb3-b06a-5040e79c3157,Reduction: a method of proving properties of parallel programs,1975,Communications of The ACM,450,93
d26f3360-1561-462f-9acd-0ddb656044a8,Invariant Scattering Convolution Networks,2013,IEEE Transactions on Pattern Analysis and Machine Intelligence,315,101
d28acb36-5766-4c1e-8d57-a55c2630bd90,Learning Deep Architectures for AI,2009,,5280,977
d29af8cb-b04f-414e-94f0-1a3db73645f4,On the computational power of neural nets,1992,computational learning theory,670,18
d2a6ee7f-94e2-4559-8716-0181721b8690,Random matrix theory and wireless communications,2004,Foundations and Trends in Communications and Information Theory,1912,430
d2a99890-3aa9-4b31-b322-fd84c066a35f,Design of PI controllers based on non-convex optimization,1998,Automatica,542,33
d2c22ec3-aac5-4ed2-86b6-68ebc4711114,A comparison of extrinsic clustering evaluation metrics based on formal constraints,2009,Information Retrieval,530,110
d2c4b4e9-8854-492e-b3ee-fa8994cbde38,A review of evolutionary artificial neural networks,1993,International Journal of Intelligent Systems,636,56
d2d8d229-d210-40a6-b2f6-04e8a9c21635,The TIGR Rice Genome Annotation Resource: improvements and new features,2007,Nucleic Acids Research,825,29
d2e26d36-b7da-46b3-90f4-3ffc752554fe,REGRET: reputation in gregarious societies,2001,adaptive agents and multi-agents systems,531,71
d2ec5b41-6789-439e-af00-5dfa34fdcda9,An Overview of Feature-Oriented Software Development.,2009,The Journal of Object Technology,376,80
d316a7ef-4710-45a6-a0e9-e0a0466567d2,Telling humans and computers apart automatically,2004,Communications of The ACM,935,115
d326127b-32ca-42f8-8194-856fb5b66fdb,Hyper-heuristics: a survey of the state of the art,2013,Journal of the Operational Research Society,570,120
d330d506-3b9b-4a0e-9b38-6b3920109219,SEAD: secure efficient distance vector routing for mobile wireless ad hoc networks,2003,ad hoc networks,1861,151
d3575482-2d96-46e9-90aa-e0d823c9d030,Editorial: The role of formal ontology in the information technology,1995,International Journal of Human-computer Studies \/ International Journal of Man-machine Studies,1320,8
d3625d69-55d8-4b94-bb16-df1c5575525d,The Secrecy Capacity of the MIMO Wiretap Channel,2011,IEEE Transactions on Information Theory,523,139
d3725eec-5ddd-44d1-b8fa-872a5390fe88,Tracking Groups of People,2000,Computer Vision and Image Understanding,979,144
d3822649-b90d-4633-aefb-07759b601e68,The design of POSTGRES,1986,international conference on management of data,956,141
d38758b5-d0a5-4198-bc13-af6a810aa18f,An assessment of advanced mobile services acceptance: Contributions from TAM and diffusion theory models,2008,Information & Management,558,46
d3895934-5462-4c2c-aaf4-cd7a903ad7ad,Research Directions for the Internet of Things,2014,IEEE Internet of Things Journal,377,113
d38a74f0-1628-4d0e-92cf-72e3f6f6b6f7,Dynamic topic models,2006,international conference on machine learning,1496,359
d38e51f2-d4fd-455e-86ed-82e0fc28fc8d,Shilling recommender systems for fun and profit,2004,international world wide web conferences,563,102
d39637f9-5cc4-4d61-9b76-8a1eb48c7a2a,On global identifiability for arbitrary model parametrizations,1994,Automatica,594,52
d39eac7b-af14-4d9e-a75c-9e1c903d24bb,When inhibition not excitation synchronizes neural firing,1994,Journal of Computational Neuroscience,707,75
d3a07676-c9bf-4b84-989a-7acebb79c48c,Models of core/periphery structures,2000,Social Networks,1422,92
d3b1d34a-eaf1-4272-a9de-0c07d09fd99d,Towards 3D Point cloud based object maps for household environments,2008,Robotics and Autonomous Systems,519,102
d3b2c3b2-5b25-4266-8ac2-bd3b062ba993,The implementation of the Cilk-5 multithreaded language,1998,programming language design and implementation,1355,288
d3b890a0-524c-476f-94f3-f99d3ed8d914,Dynamo: a transparent dynamic optimization system,2000,programming language design and implementation,1115,268
d3b8e209-d1a4-4900-a51f-da5abd8aa096,"A theory of multiscale, curvature-based shape representation for planar curves",1992,IEEE Transactions on Pattern Analysis and Machine Intelligence,1143,187
d3c15836-66af-4a7c-ade7-0fc460c7edd3,Synthesizing constraint expressions,1978,Communications of The ACM,801,81
d3c5fc62-2f5b-4ab2-a321-564ef9232643,An overview of data warehousing and OLAP technology,1997,international conference on management of data,3318,386
d3ca543b-a6d3-4dac-af08-b8e591340aaf,Using linear algebra for intelligent information retrieval,1995,Siam Review,2100,274
d3ca81fa-2930-4c68-bdea-d41bb8bd3f1d,Layered neural networks with Gaussian hidden units as universal approximations,1990,Neural Computation,868,81
d3ce9acb-3e59-4d9b-854b-fda8f404f044,A computationally efficient evolutionary algorithm for real-parameter optimization,2002,electronic commerce,583,111
d3f1d795-b77d-4811-860e-81459edacc20,LIRS: an efficient low inter-reference recency set replacement policy to improve buffer cache performance,2002,measurement and modeling of computer systems,541,119
d40024e6-73fc-4aa7-bebb-2a54521cba83,Database techniques for the World-Wide Web: a survey,1998,international conference on management of data,883,114
d40118f9-a0e4-4229-9c42-fea5a159d0b4,Image Processing - Principles and Applications,2005,Journal of Electronic Imaging,627,44
d405a800-b7c2-4baa-b93a-2d175e982183,Sora: high-performance software radio using general-purpose multi-core processors,2011,Communications of The ACM,373,83
d407f39a-92fe-4b3f-983b-53f7f0d05ab7,"Visualizing a discipline: an author co-citation analysis of information science, 1972–1995",1998,Journal of The American Society for Information Science,1347,133
d418b9e5-3cf4-4b14-82be-3e8985e80e6d,Linear least-squares algorithms for temporal difference learning,1996,Machine Learning,324,125
d424c409-e7b6-4e35-b7a0-063b77e7265b,GSA: A Gravitational Search Algorithm,2009,Information Sciences,2343,237
d436a2dc-73ad-486a-8350-4a5104411187,Generating Scenario Trees for Multistage Decision Problems,2001,Management Science,645,56
d4418590-910c-484d-8535-35c23e1fef2c,Time-aware point-of-interest recommendation,2013,international acm sigir conference on research and development in information retrieval,224,95
d445d2c5-a50a-493f-ac4f-fb1db33dc155,Collaborative location and activity recommendations with GPS history data,2010,international world wide web conferences,581,160
d44e71a4-553f-4aba-a0fb-dbc022d152fa,Active Shape Models — ‘Smart Snakes’,1992,british machine vision conference,858,123
d44f2bdb-efce-4435-91e3-e7d8b6972604,Optimal linear combinations of neural networks,1997,Neural Networks,577,77
d459709a-42db-4d7c-bc84-ea772e9beea8,Anatomy of high-performance matrix multiplication,2008,ACM Transactions on Mathematical Software,507,103
d46737c6-4d01-464a-ae5c-3063d0ecf881,A preliminary performance comparison of five machine learning algorithms for practical IP traffic flow classification,2006,acm special interest group on data communication,599,113
d46e0a4b-89ea-4fe4-8c63-f1b0c6215cea,Heat Assisted Magnetic Recording,2008,Proceedings of the IEEE,755,6
d46fa901-ec99-4db5-8f47-34ef6e3c43d2,Skin segmentation using color pixel classification: analysis and comparison,2005,IEEE Transactions on Pattern Analysis and Machine Intelligence,827,114
d471efdd-42b5-4300-88e7-95473475c35a,GPCRDB: an information system for G protein-coupled receptors,1998,Nucleic Acids Research,692,71
d480257c-dbbf-4716-b656-f7b743038a97,EigenJoints-based action recognition using Naïve-Bayes-Nearest-Neighbor,2012,computer vision and pattern recognition,330,83
d4a0b3d9-0355-4740-95fd-1193cac90243,Is it possible to compare researchers with different scientific interests,2006,Scientometrics,540,62
d4a0f3fb-126b-4a9b-9a9d-62baca33373f,Digital capital: harnessing the power of business Webs,2000,Ubiquity,212,84
d4a36a45-7e5f-48e2-8c58-0ac23b37a8dc,Public-key cryptosystems provably secure against chosen ciphertext attacks,1990,symposium on the theory of computing,962,128
d4a51ff6-12fa-4bf6-b179-eb87e5e46fe8,Moving out from the control room: ethnography in system design,1994,conference on computer supported cooperative work,778,76
d4c1d840-98e5-4a54-ab78-595d3d31defc,Geometric spanners for routing in mobile networks,2005,IEEE Journal on Selected Areas in Communications,487,118
d4c3a0a8-80f6-4450-b678-639692543e25,"Capability maturity model, version 1.1",1993,IEEE Software,1764,107
d4d4286f-609d-42cb-a3a5-47f057ff4a7e,Knowledge Acquisition Via Incremental Conceptual Clustering,1987,Machine Learning,2667,269
d4d53736-ce82-46bd-a29b-5388c7d7d1f0,"Past, present and future of mobile payments research: A literature review",2008,Electronic Commerce Research and Applications,628,44
d4e1e37d-94df-4222-b8d4-9244326f8731,Design galleries: a general approach to setting parameters for computer graphics and animation,1997,international conference on computer graphics and interactive techniques,610,148
d4e2d583-7449-4601-a5d8-6a65ff7b8812,Predicting protein structures with a multiplayer online game,2010,Nature,895,126
d4f76b40-70f7-43d3-b9cf-ea862325c28f,"Modeling Web Site Design Across Cultures: Relationships to Trust, Satisfaction, and E-Loyalty",2008,Journal of Management Information Systems,638,50
d4fa007a-68c8-47c5-a1eb-ce8dbf822f42,Algorithms for Reinforcement Learning,2010,Synthesis Lectures on Artificial Intelligence and Machine Learning,152,83
d5053d6b-db0d-4f87-945d-52a523bea54b,Ownership types for flexible alias protection,1998,"conference on object-oriented programming systems, languages, and applications",685,134
d5091d56-33a2-4a7a-aef9-ded7ad5d3e19,Predicting positive and negative links in online social networks,2010,international world wide web conferences,926,231
d50a932b-1329-44a7-acbe-69b1b5ec0c30,Study of a bus-based disruption-tolerant network: mobility modeling and impact on routing,2007,acm/ieee international conference on mobile computing and networking,462,124
d510dda7-ed96-4daf-ac23-e6db590fb001,B-spline signal processing. II. Efficiency design and applications,1993,IEEE Transactions on Signal Processing,889,131
d511bd82-5589-41bf-893b-8292c1846722,Polymetric views - a lightweight visual approach to reverse engineering,2003,IEEE Transactions on Software Engineering,427,94
d515523f-a419-4f04-aed3-b3d909db139c,Analysis and simulation of a fair queueing algorithm,1989,acm special interest group on data communication,3298,685
d5191ac1-4c8a-4dc2-aee9-ef9015840778,A semantic approach to contextual advertising,2007,international acm sigir conference on research and development in information retrieval,375,86
d51e893e-7adb-4131-bd09-dc926fc52a40,k-means++: the advantages of careful seeding,2007,symposium on discrete algorithms,3132,533
d5244e92-3a77-4e79-9fb6-36875e9070fa,Imaging vector fields using line integral convolution,1993,international conference on computer graphics and interactive techniques,999,226
d52e6118-37ec-4bd3-a3e8-1c3bacb20a3d,The Computational Complexity of Provability in Systems of Modal Propositional Logic,1977,SIAM Journal on Computing,619,82
d52e80e7-fb5e-41eb-a3a1-18b9bf172275,The cube-connected cycles: a versatile network for parallel computation,1981,Communications of The ACM,1561,256
d5493243-1dfb-4514-9365-aae61c5a4ea4,Integrating conflicting data: the role of source dependence,2009,very large data bases,309,96
d5572c95-d141-4e50-8843-34cb205fdba5,Knowledge Based Solution Strategies in Medical Reasoning,1986,Cognitive Science,687,21
d55c08e2-5e18-4034-8271-4e6b8ac08532,A Best Possible Heuristic for the k-Center Problem,1985,Mathematics of Operations Research,804,145
d56ce919-46b2-437a-b01b-90445d58fa7a,A First-Order Superscalar Processor Model,2004,international symposium on computer architecture,283,97
d5825391-4d4f-4de7-9c34-bfedfef75885,An evaluation of the RGB-D SLAM system,2012,international conference on robotics and automation,580,91
d5a0f77f-786f-4fa0-91ce-b909f82e5f7e,Evaluating evaluation measure stability,2000,international acm sigir conference on research and development in information retrieval,442,135
d5a10acb-c378-4c9d-8257-bb890d5d0668,A visibility matching tone reproduction operator for high dynamic range scenes,1997,international conference on computer graphics and interactive techniques,962,25
d5abba94-8405-4e0a-b16c-a570fcd81be5,Guest Editors' Introduction: Overview of Sensor Networks,2004,IEEE Computer,2561,316
d5b4c56c-b7c5-47d7-a723-0fb779fd6e6a,"Knowledge sharing in context: the influence of organizational commitment, communication climate and CMC use on knowledge sharing",2004,Journal of Knowledge Management,983,25
d5c010e1-53e8-4482-9343-9f976f56642a,A Joint Location-Inventory Model,2003,Transportation Science,664,54
d5c10f26-5179-44d6-b627-79b7086c592b,Model predictive control: theory and practice—a survey,1989,Automatica,3126,203
d5d456ea-e519-4eaf-b0d6-1060efb3d316,Meta-analytic evidence for common and distinct neural networks associated with directly experienced pain and empathy for pain.,2011,NeuroImage,999,17
d5e049f8-9188-4087-a38f-9d2d2ac0f449,K-Means-Type Algorithms: A Generalized Convergence Theorem and Characterization of Local Optimality,1984,IEEE Transactions on Pattern Analysis and Machine Intelligence,1186,119
d5e061a5-185d-49b4-9cc1-013feb6c6c9d,Four paradigms of information systems development,1989,Communications of The ACM,1181,91
d5e0d7dd-a278-4582-9d65-621aed183c37,BioProspector: discovering conserved DNA motifs in upstream regulatory regions of co-expressed genes.,2000,pacific symposium on biocomputing,936,130
d5e1f58a-5619-4dd6-ac76-324506f37d5a,Real life information retrieval: a study of user queries on the Web,1998,international acm sigir conference on research and development in information retrieval,837,136
